date,recession_label,iip_growth_pct,cpi_yoy_pct,gdp_growth_pct,repo_rate_pct,yield_spread_bps,credit_growth_yoy_pct,unemployment_rate_pct,sentiment_score,iip_3m_rolling_avg,cpi_momentum_3m,repo_rate_change,gdp_lag1q,iip_lag1m,yield_spread_lag1,year,month,fiscal_year,finbert_composite,sent_mpc,sent_budget,sent_rbi_governor,sent_econ_survey,inr_level,inr_depreciation_3m,vix_level,vix_change,oil_price_usd,oil_change_3m,nifty_return_3m,market_stress
2018-04-01,0,4.5,4.58,8.1,6.0,143.9,10.8,4.2,0.05,5.5666666666666655,-0.4900000000000002,0.0,7.2,5.3,143.8,2018,April,FY19,0.088015,-0.0079,0.3753,-0.0551,-0.1454,66.61000061035156,4.453667447971954,12.359999656677246,-3.40000057220459,70.2699966430664,1.7668262670374135,-2.6147844140709253,-0.6199406180906102
2018-05-01,0,3.8,4.58,8.1,6.0,134.5,10.8,4.2,0.05,4.533333333333332,-0.4900000000000002,0.0,7.2,4.5,143.9,2018,May,FY19,0.088015,-0.0079,0.3753,-0.0551,-0.1454,67.43000030517578,3.8822931765407187,13.220000267028809,0.8600006103515625,77.58999633789062,17.953781966792537,2.3187293281380805,-0.5048773284486309
2018-06-01,0,7.0,4.58,8.1,6.0,146.9,10.8,4.2,0.05,5.099999999999999,-0.4900000000000002,0.0,7.2,3.8,134.5,2018,June,FY19,0.088015,-0.0079,0.3753,-0.0551,-0.1454,68.79669952392578,5.7275389153657486,12.9399995803833,-0.2800006866455078,79.44000244140625,13.049674450560333,5.938475511201791,-0.46109851964784604
2018-07-01,0,6.5,4.17,7.0,6.25,150.0,11.4,4.5,-0.15,5.766666666666666,-0.4100000000000001,0.25,8.1,7.0,146.9,2018,July,FY19,0.088015,-0.0079,0.3753,-0.0551,-0.1454,68.68499755859375,3.115143265619058,12.479999542236328,-0.46000003814697266,79.44000244140625,13.049674450560333,5.746627245343183,-0.5063873896130737
2018-08-01,0,4.8,4.17,7.0,6.5,147.7,11.4,4.5,-0.2,6.099999999999999,-0.4100000000000001,0.25,8.1,6.5,150.0,2018,August,FY19,0.2181799999999999,0.364,0.3753,-0.0551,-0.1454,71.40499877929688,5.894999934941403,12.600000381469727,0.12000083923339844,77.41999816894531,-0.21909804996639304,8.795979704230138,-0.36075856246185395
2018-09-01,0,4.6,4.17,7.0,6.5,156.4,11.4,4.5,-0.2,5.299999999999999,-0.4100000000000001,0.0,8.1,4.8,147.7,2018,September,FY19,0.2181799999999999,0.364,0.3753,-0.0551,-0.1454,72.51000213623047,5.3975010981643035,17.0,4.399999618530273,82.72000122070312,4.128900652685852,2.017400992740881,0.07425684907935275
2018-10-01,0,8.4,3.38,6.6,6.5,164.2,12.0,5.2,-0.2,5.933333333333333,-0.79,0.0,7.0,4.6,156.4,2018,October,FY19,0.2181799999999999,0.364,0.3753,-0.0551,-0.1454,73.6500015258789,7.228658577223679,19.799999237060547,2.799999237060547,75.47000122070312,-4.997483759685606,-8.540486863250118,0.3728072550196776
2018-11-01,0,0.2,3.38,6.6,6.5,181.1,12.0,5.2,-0.2,4.4,-0.79,0.0,7.0,8.4,164.2,2018,November,FY19,0.2181799999999999,0.364,0.3753,-0.0551,-0.1454,69.91999816894531,-2.079687186805357,19.15999984741211,-0.6399993896484375,58.709999084472656,-24.166881331673295,-6.88112666409828,0.13203528097944295
2018-12-01,0,2.5,3.38,6.6,6.5,165.9,12.0,5.2,-0.2,3.6999999999999993,-0.79,0.0,7.0,0.2,181.1,2018,December,FY19,0.2181799999999999,0.364,0.3753,-0.0551,-0.1454,69.92250061035156,-3.568475313264441,16.0,-3.1599998474121094,53.79999923706055,-34.961317162558856,-0.6212039706664507,-0.14079572060178736
2019-01-01,0,1.6,2.05,6.3,6.5,168.6,11.6,5.8,-0.2,1.433333333333333,-1.33,0.0,6.6,2.5,165.9,2019,January,FY19,0.2181799999999999,0.364,0.3753,-0.0551,-0.1454,71.12000274658203,-3.4351645986156476,17.1200008392334,1.1200008392333984,61.88999938964844,-17.993906998015774,4.278114134065847,0.015498826117705235
2019-02-01,0,0.2,2.05,6.3,6.5,167.0,11.6,5.8,-0.2,1.433333333333333,-1.33,0.0,6.6,1.6,168.6,2019,February,FY19,0.07889,-0.0314,0.3723,-0.0551,-0.1454,71.19000244140625,1.8163677141298962,18.280000686645508,1.1599998474121094,66.02999877929688,12.468063036914923,-0.7745879973337644,0.11917867788657727
2019-03-01,0,2.7,2.05,6.3,6.25,150.2,11.6,5.8,0.18,1.4999999999999991,-1.33,-0.25,6.6,0.2,167.0,2019,March,FY19,0.07889,-0.0314,0.3723,-0.0551,-0.1454,69.43000030517578,-0.7043516763227231,17.18000030517578,-1.1000003814697266,68.38999938964844,27.118959776002114,7.008949092311223,-0.06336091178538424
2019-04-01,0,3.2,2.99,5.8,6.25,170.6,11.2,6.2,0.18,2.0333333333333328,0.9400000000000004,0.0,6.3,2.7,150.2,2019,April,FY20,0.07889,-0.0314,0.3723,-0.0551,-0.1454,69.81179809570312,-1.8394327901537944,21.829999923706055,4.649999618530273,72.80000305175781,17.628055856685233,8.468326220440492,0.3572846767865794
2019-05-01,0,4.5,2.99,5.8,6.0,172.9,11.2,6.2,0.22,3.4666666666666663,0.9400000000000004,-0.25,6.3,3.2,170.6,2019,May,FY20,0.07889,-0.0314,0.3723,-0.0551,-0.1454,69.9800033569336,-1.6996755765931626,16.06999969482422,-5.760000228881836,64.48999786376953,-2.3322746387967497,10.473011857192493,-0.1318897023787403
2019-06-01,0,1.3,2.99,5.8,6.0,198.1,11.2,6.2,0.22,3.0,0.9400000000000004,0.0,6.3,4.5,172.9,2019,June,FY20,0.07889,-0.0314,0.3723,-0.0551,-0.1454,69.32499694824219,-0.15123629046818188,14.949999809265137,-1.119999885559082,66.55000305175781,-2.690446489708742,1.4190522389802673,-0.2612063135619871
2019-07-01,0,4.9,3.15,5.0,5.75,118.1,10.5,7.2,0.25,3.5666666666666664,0.1599999999999997,-0.25,5.8,1.3,198.1,2019,July,FY20,0.07889,-0.0314,0.3723,-0.0551,-0.1454,69.07749938964844,-1.0518260896933973,13.59000015258789,-1.359999656677246,65.16999816894531,-10.480775498577765,-5.363826386899662,-0.3909886292856825
2019-08-01,1,-1.4,3.15,5.0,5.75,110.9,10.5,7.2,0.25,1.5999999999999996,0.1599999999999997,0.0,5.8,4.9,118.1,2019,August,FY20,0.05985,-0.0858,0.3723,-0.0551,-0.1454,71.6801986694336,2.4295444854841364,16.280000686645508,2.690000534057617,60.43000030517578,-6.2955461204545315,-7.544786622466293,-0.029200898433042386
2019-09-01,1,-4.6,3.15,5.0,5.4,107.1,10.5,7.2,0.3,-0.3666666666666668,0.1599999999999997,-0.3499999999999996,5.8,-1.4,110.9,2019,September,FY20,0.05985,-0.0858,0.3723,-0.0551,-0.1454,70.49870300292969,1.6930488371514674,15.869999885559082,-0.4100008010864258,60.43000030517578,-9.196096868428894,-2.6669219175760484,-0.12337085369457437
2019-10-01,1,-6.6,4.62,4.2,5.4,92.9,9.8,7.5,0.3,-4.2,1.4700000000000002,0.0,5.0,-4.6,107.1,2019,October,FY20,0.05985,-0.0858,0.3723,-0.0551,-0.1454,70.98999786376953,2.7686272534753753,16.280000686645508,0.4100008010864258,60.22999954223633,-7.580173032846549,6.830816651488569,-0.06352400005491156
2019-11-01,1,2.1,4.62,4.2,5.15,108.5,9.8,7.5,0.28,-3.033333333333333,1.4700000000000002,-0.25,5.0,-6.6,92.9,2019,November,FY20,0.05985,-0.0858,0.3723,-0.0551,-0.1454,71.72200012207031,0.05831659706956316,13.899999618530273,-2.3800010681152344,62.43000030517578,3.3096144132051197,9.369285870206156,-0.23270261724027805
2019-12-01,0,0.4,4.62,4.2,5.15,119.7,9.8,7.5,0.28,-1.366666666666667,1.4700000000000002,0.0,5.0,2.1,108.5,2019,December,FY20,0.05985,-0.0858,0.3723,-0.0551,-0.1454,71.31099700927734,1.1522112772966997,11.670000076293945,-2.229999542236328,62.43000030517578,3.3096144132051197,6.048220073180599,-0.4457650453864844
2020-01-01,0,2.2,7.59,4.3,5.15,185.4,9.2,7.2,0.28,1.5666666666666664,2.97,0.0,4.2,0.4,119.7,2020,January,FY20,0.05985,-0.0858,0.3723,-0.0551,-0.1454,71.63999938964844,0.9156240955609851,17.3700008392334,5.700000762939453,58.15999984741211,-3.436825021678158,0.7126901201059743,0.06295239631475623
2020-02-01,0,5.2,7.59,4.3,5.15,168.4,9.2,7.2,0.28,2.6,2.97,0.0,4.2,2.2,185.4,2020,February,FY20,0.0254999999999999,-0.0858,0.2578,-0.0551,-0.1454,72.1500015258789,0.5967505132039586,23.239999771118164,5.869998931884766,50.52000045776367,-19.077366312978704,-7.0860673149785836,0.5953549571162714
2020-03-01,1,-18.7,7.59,4.3,5.15,65.6,9.2,7.2,0.28,-3.766666666666667,2.97,0.0,4.2,5.2,168.4,2020,March,FY20,-0.1027749999999999,-0.4523,0.2578,-0.0551,-0.1454,75.4000015258789,5.734044801069871,64.41000366210938,41.17000389099121,50.52000045776367,-19.077366312978704,-29.343919217321503,4.313170056781229
2020-04-01,1,-57.3,7.22,-23.9,4.4,80.7,7.5,23.5,-0.72,-23.6,-0.3700000000000001,-0.75,4.3,-18.7,65.6,2020,April,FY21,-0.1137949999999999,-0.4523,0.2578,-0.0551,-0.1454,75.25849914550781,5.050948892640861,33.9900016784668,-30.420001983642578,25.270000457763672,-56.55089318421296,-17.573831412526054,1.6785049069416804
2020-05-01,1,-33.4,7.22,-23.9,4.4,95.1,7.5,23.5,-0.72,-36.46666666666667,-0.3700000000000001,0.0,4.3,-57.3,80.7,2020,May,FY21,-0.081175,-0.3591,0.2578,-0.0551,-0.1454,75.51319885253906,4.66139605756466,30.219999313354492,-3.7700023651123047,35.33000183105469,-30.067297088424027,-14.474972172316825,1.3655244753567801
2020-06-01,1,-16.6,7.22,-23.9,4.0,89.6,7.5,23.5,-0.68,-35.766666666666666,-0.3700000000000001,-0.4000000000000003,4.3,-33.4,95.1,2020,June,FY21,-0.081175,-0.3591,0.2578,-0.0551,-0.1454,75.69999694824219,0.39787190489686264,29.1200008392334,-1.0999984741210938,41.150001525878906,-18.547107773125184,19.82320501730104,1.2797977774734324
2020-07-01,1,-10.5,6.93,-7.4,4.0,87.9,6.8,11.0,-0.68,-20.166666666666668,-0.29,0.0,-23.9,-16.6,89.6,2020,July,FY21,-0.081175,-0.3591,0.2578,-0.0551,-0.1454,74.98999786376953,-0.3567720387555817,24.190000534057617,-4.930000305175781,43.29999923706055,71.34942007394203,12.307931689060148,0.8186450304028846
2020-08-01,1,-7.1,6.93,-7.4,4.0,88.1,6.8,11.0,-0.68,-11.4,-0.29,0.0,-23.9,-10.5,87.9,2020,August,FY21,-0.081175,-0.3591,0.2578,-0.0551,-0.1454,73.12830352783203,-3.158249631781873,22.84000015258789,-1.3500003814697266,45.279998779296875,28.16302415103824,18.863712327961423,0.6094537962929842
2020-09-01,0,1.0,6.93,-7.4,4.0,173.2,6.8,11.0,-0.45,-5.533333333333334,-0.29,0.0,-23.9,-7.1,88.1,2020,September,FY21,-0.081175,-0.3591,0.2578,-0.0551,-0.1454,73.84500122070312,-2.450456806236556,19.530000686645508,-3.309999465942383,40.95000076293945,-0.4860285674927023,9.177257366567604,0.3591824062820781
2020-10-01,0,4.5,7.61,0.5,4.0,165.8,7.2,7.0,-0.45,-0.5333333333333332,0.6800000000000006,0.0,-7.4,1.0,173.2,2020,October,FY21,-0.081175,-0.3591,0.2578,-0.0551,-0.1454,74.26399993896484,-0.9681263441606802,24.75,5.219999313354492,37.459999084472656,-13.487298511519196,5.137966805985572,0.8309135757303903
2020-11-01,0,-1.6,7.61,0.5,4.0,153.8,7.2,7.0,-0.3,1.3,0.6800000000000006,0.0,-7.4,4.5,165.8,2020,November,FY21,-0.081175,-0.3591,0.2578,-0.0551,-0.1454,73.94090270996094,1.111196544877635,19.81999969482422,-4.930000305175781,37.459999084472656,-17.270317812816984,13.887597763446768,0.3890011303140354
2020-12-01,0,2.2,7.61,0.5,4.0,168.3,7.2,7.0,-0.3,1.7,0.6800000000000006,0.0,-7.4,-1.6,153.8,2020,December,FY21,-0.081175,-0.3591,0.2578,-0.0551,-0.1454,73.13400268554688,-0.9628255445907064,21.100000381469727,1.2800006866455078,51.79999923706055,26.49572227588468,24.309296182649497,0.459438971251514
2021-01-01,0,-0.6,4.06,1.6,4.0,155.2,7.8,6.5,-0.3,3.700743415417188e-17,-3.5500000000000007,0.0,0.5,2.2,168.3,2021,January,FY21,-0.081175,-0.3591,0.2578,-0.0551,-0.1454,72.90660095214844,-1.827802148998181,25.34000015258789,4.239999771118164,55.880001068115234,49.17245711113152,17.11158482707922,0.8143744895038799
2021-02-01,0,-3.2,4.06,1.6,4.0,168.7,7.8,6.5,-0.3,-0.5333333333333333,-3.5500000000000007,0.0,0.5,-0.6,155.2,2021,February,FY21,0.0394149999999999,-0.0041,0.2456,-0.0551,-0.1454,73.59590148925781,-0.46659049059276647,28.139999389648438,2.799999237060547,66.12999725341797,76.53496761784268,12.030273629059195,1.0905120231473164
2021-03-01,0,24.2,4.06,1.6,4.0,152.7,7.8,6.5,-0.3,6.8,-3.5500000000000007,0.0,0.5,-3.2,168.7,2021,March,FY21,0.0394149999999999,-0.0041,0.2456,-0.0551,-0.1454,73.44529724121094,0.4256495531941962,20.649999618530273,-7.489999771118164,63.540000915527344,22.66409623818557,5.070539777298988,0.4360490805850667
2021-04-01,0,24.2,4.29,20.1,4.0,175.2,8.2,8.2,-0.3,10.5,0.2300000000000004,0.0,1.6,24.2,152.7,2021,April,FY22,0.138175,-0.0041,0.2456,0.4387,-0.1454,74.10579681396484,1.6448385278631905,23.030000686645508,2.3800010681152344,67.25,20.347170212157373,7.30861212319589,0.6744756346950271
2021-05-01,0,27.6,4.29,20.1,4.0,149.7,8.2,8.2,-0.25,25.9,0.2300000000000004,0.0,1.6,24.2,175.2,2021,May,FY22,0.138175,-0.0041,0.2456,0.4387,-0.1454,72.39350128173828,-1.633786913657187,17.399999618530273,-5.630001068115234,69.62999725341797,5.292605693884411,7.251968530399222,0.10301465121543252
2021-06-01,0,13.8,4.29,20.1,4.0,151.9,8.2,8.2,-0.25,20.700000000000003,0.2300000000000004,0.0,1.6,27.6,149.7,2021,June,FY22,0.138175,-0.0041,0.2456,0.4387,-0.1454,74.28759765625,1.1468405012682537,13.050000190734863,-4.34999942779541,75.12999725341797,18.24047241248681,7.016682601802793,-0.1785391382726942
2021-07-01,0,11.5,5.59,8.4,4.0,160.9,9.0,7.5,-0.25,17.633333333333336,1.2999999999999998,0.0,20.1,13.8,151.9,2021,July,FY22,0.138175,-0.0041,0.2456,0.4387,-0.1454,74.25199890136719,0.19728832788799,12.800000190734863,-0.25,76.33000183105469,13.501861458817377,7.73660371081879,-0.20190401166570726
2021-08-01,0,13.0,5.59,8.4,4.0,137.9,9.0,7.5,-0.25,12.766666666666666,1.2999999999999998,0.0,20.1,11.5,160.9,2021,August,FY22,0.128165,-0.0327,0.2456,0.4387,-0.1454,73.41120147705078,1.4057894386843461,14.520000457763672,1.7200002670288086,76.33000183105469,9.622296196928026,9.943010456929713,-0.09514543964380553
2021-09-01,0,4.4,5.59,8.4,4.0,149.9,9.0,7.5,0.1,9.633333333333333,1.2999999999999998,0.0,20.1,13.0,137.9,2021,September,FY22,0.128165,-0.0327,0.2456,0.4387,-0.1454,74.3219985961914,0.0463077835691994,18.399999618530273,3.8799991607666016,78.5199966430664,4.512178242485176,12.064054896956389,0.2852954994897215
2021-10-01,0,4.2,4.48,5.4,4.0,158.1,9.8,7.0,0.1,7.2,-1.1099999999999994,0.0,8.4,4.4,149.9,2021,October,FY22,0.128165,-0.0327,0.2456,0.4387,-0.1454,74.79720306396484,0.7342619332334488,17.43000030517578,-0.9699993133544922,84.37999725341797,10.546305815871415,12.10806671035154,0.2251401140604962
2021-11-01,0,1.0,4.48,5.4,4.0,126.3,9.8,7.0,0.1,3.2000000000000006,-1.1099999999999994,0.0,8.4,4.2,158.1,2021,November,FY22,0.128165,-0.0327,0.2456,0.4387,-0.1454,75.05490112304688,2.2390311191268664,21.170000076293945,3.739999771118164,70.56999969482422,-7.546183673595863,-0.869707374386175,0.5610100793096782
2021-12-01,0,1.0,4.48,5.4,4.0,141.6,9.8,7.0,0.1,2.066666666666667,-1.1099999999999994,0.0,8.4,1.0,126.3,2021,December,FY22,0.128165,-0.0327,0.2456,0.4387,-0.1454,74.43119812011719,0.14692759342909145,16.219999313354492,-4.950000762939453,77.77999877929688,-0.942432368067192,-1.4990200646461393,0.10242115756362613
2022-01-01,0,1.5,6.01,4.1,4.0,139.6,10.5,6.8,0.1,1.1666666666666667,1.5299999999999994,0.0,5.4,1.0,141.6,2022,January,FY22,0.128165,-0.0327,0.2456,0.4387,-0.1454,75.03900146484375,0.32327198207147134,21.950000762939453,5.730001449584961,91.20999908447266,8.094337583991829,-1.8775879666905526,0.627594543747066
2022-02-01,0,1.7,6.01,4.1,4.0,142.1,10.5,6.8,0.1,1.4,1.5299999999999994,0.0,5.4,1.5,139.6,2022,February,FY22,0.158225,-0.0327,0.3458,0.4387,-0.1454,75.06800079345703,0.017453451026039346,28.56999969482422,6.619998931884766,100.98999786376953,43.106133343481346,-1.114624080461868,1.2008609745965735
2022-03-01,0,2.2,6.01,4.1,4.0,119.2,10.5,6.8,0.1,1.8,1.5299999999999994,0.0,5.4,1.7,142.1,2022,March,FY22,0.158225,-0.0327,0.3458,0.4387,-0.1454,75.82779693603516,1.8763621319975776,20.559999465942383,-8.010000228881836,107.91000366210938,38.73747152954748,0.6378869126602016,0.5467547119061643
2022-04-01,0,6.3,7.79,13.1,4.0,98.0,11.2,7.2,0.1,3.4,1.7800000000000002,0.0,4.1,2.2,119.2,2022,April,FY23,0.067605,-0.0327,0.3458,-0.0144,-0.1454,76.58899688720703,2.0655864178702688,19.420000076293945,-1.1399993896484375,109.33999633789062,19.87720363490757,-1.3685172217220432,0.4861373204321754
2022-05-01,0,19.6,7.79,13.1,4.0,94.7,11.2,7.2,0.1,9.366666666666667,1.7800000000000002,0.0,4.1,6.3,98.0,2022,May,FY23,0.067605,-0.0327,0.3458,-0.0144,-0.1454,77.5208969116211,3.2675655302357054,20.479999542236328,1.0599994659423828,109.33999633789062,8.268144024901192,-1.246581225954313,0.6240408818237052
2022-06-01,0,12.6,7.79,13.1,4.4,120.5,11.2,7.2,-0.3,12.833333333333334,1.7800000000000002,0.4000000000000003,4.1,19.6,94.7,2022,June,FY23,0.067605,-0.0327,0.3458,-0.0144,-0.1454,78.89830017089844,4.049310884573654,21.84000015258789,1.3600006103515625,114.80999755859375,6.3942115302764835,-9.645142358178616,0.8100125336448801
2022-07-01,0,2.4,6.71,6.3,4.9,120.5,12.0,6.9,-0.35,11.533333333333331,-1.08,0.5,13.1,12.6,120.5,2022,July,FY23,0.067605,-0.0327,0.3458,-0.0144,-0.1454,79.57150268554688,3.894170076064829,16.549999237060547,-5.290000915527344,110.01000213623047,0.6127728377357311,0.3256778445649422,0.3865489865811657
2022-08-01,0,0.8,6.71,6.3,4.9,123.4,12.0,6.9,-0.35,5.266666666666667,-1.08,0.0,13.1,2.4,120.5,2022,August,FY23,0.07548,-0.0102,0.3458,-0.0144,-0.1454,79.68229675292969,2.7881512307226464,18.700000762939453,2.1500015258789062,96.48999786376953,-11.752331172950715,7.08339957768489,0.577772179665737
2022-09-01,0,3.5,6.71,6.3,5.4,125.7,12.0,6.9,-0.35,2.2333333333333334,-1.08,0.5,13.1,0.8,123.4,2022,September,FY23,0.07548,-0.0102,0.3458,-0.0144,-0.1454,81.48059844970703,3.2729453907310857,19.969999313354492,1.269998550415039,87.95999908447266,-23.386463761936838,8.327495504665649,0.7769005285598372
2022-10-01,0,4.2,6.77,4.4,5.9,105.6,13.0,7.1,-0.28,2.833333333333333,0.0599999999999996,0.5,6.3,3.5,125.7,2022,October,FY23,0.07548,-0.0102,0.3458,-0.0144,-0.1454,82.23919677734375,3.352574730603175,15.800000190734863,-4.169999122619629,94.83000183105469,-13.798745578040883,4.976901599813499,0.4544275048398056
2022-11-01,0,7.1,6.77,4.4,5.9,105.1,13.0,7.1,-0.28,4.933333333333334,0.0599999999999996,0.0,6.3,4.2,105.6,2022,November,FY23,0.07548,-0.0102,0.3458,-0.0144,-0.1454,81.63089752197266,2.445462603926929,13.8100004196167,-1.989999771118164,85.43000030517578,-11.462325425904696,5.62549641132144,0.25228448117642793
2022-12-01,0,4.7,6.77,4.4,5.9,119.9,13.0,7.1,-0.28,5.333333333333333,0.0599999999999996,0.0,6.3,7.1,105.1,2022,December,FY23,0.07548,-0.0102,0.3458,-0.0144,-0.1454,82.739501953125,1.5450346798753678,14.869999885559082,1.0599994659423828,85.91000366210938,-2.330599640405362,5.913949316448797,0.3989754030864301
2023-01-01,0,5.8,6.52,6.1,6.25,112.5,14.2,7.0,-0.28,5.866666666666667,-0.25,0.3499999999999996,4.4,4.7,119.9,2023,January,FY23,0.07548,-0.0102,0.3458,-0.0144,-0.1454,81.57990264892578,-0.8016787058401809,16.8799991607666,2.0099992752075195,85.91000366210938,-9.406303908795465,-1.9433986037674544,0.5149298517527808
2023-02-01,0,6.0,6.52,6.1,6.25,115.1,14.2,7.0,-0.28,5.5,-0.25,0.0,4.4,5.8,112.5,2023,February,FY23,0.11235,-0.009,0.4673,-0.0144,-0.1454,82.6520004272461,1.250877959535579,14.020000457763672,-2.8599987030029297,83.88999938964844,-1.8026465059418295,-7.753349419919775,0.32120251237147973
2023-03-01,0,1.9,6.52,6.1,6.5,91.3,14.2,7.0,-0.18,4.566666666666666,-0.25,0.25,4.4,6.0,115.1,2023,March,FY23,0.11235,-0.009,0.4673,-0.0144,-0.1454,82.10050201416016,-0.7723033422739944,12.9399995803833,-1.080000877380371,79.7699966430664,-7.1470221828788265,-4.1178591300847,0.20048831288309477
2023-04-01,0,4.6,4.7,7.8,6.5,108.1,15.0,6.8,-0.18,4.166666666666667,-1.82,0.0,6.1,1.9,91.3,2023,April,FY24,0.11609,-0.009,0.4673,0.0043,-0.1454,81.74539947509766,0.20286470171959614,10.949999809265137,-1.989999771118164,79.54000091552734,-7.414739232971912,2.2808638838724304,0.010936547521454454
2023-05-01,0,5.7,4.7,7.8,6.5,90.2,15.0,6.8,-0.18,4.066666666666666,-1.82,0.0,6.1,4.6,108.1,2023,May,FY24,0.11609,-0.009,0.4673,0.0043,-0.1454,82.68389892578125,0.03859374046637498,11.970000267028809,1.0200004577636719,72.66000366210938,-13.38657266568628,7.110811273889572,0.14571324607191083
2023-06-01,0,4.0,4.7,7.8,6.5,106.3,15.0,6.8,-0.18,4.766666666666667,-1.82,0.0,6.1,5.7,90.2,2023,June,FY24,0.11609,-0.009,0.4673,0.0043,-0.1454,82.07540130615234,-0.03057314802226152,10.800000190734863,-1.1700000762939453,74.9000015258789,-6.105046160373384,10.537598647733981,0.014390545619618167
2023-07-01,0,6.2,7.44,7.6,6.5,108.7,15.8,6.5,-0.18,5.3,2.74,0.0,7.8,4.0,106.3,2023,July,FY24,0.11609,-0.009,0.4673,0.0043,-0.1454,82.25279998779297,0.6207083407181679,10.40999984741211,-0.3900003433227539,85.55999755859375,7.568514676608729,9.348468205092718,-0.01047513864711902
2023-08-01,0,10.9,7.44,7.6,6.5,87.8,15.8,6.5,-0.18,7.033333333333334,2.74,0.0,7.8,6.2,108.7,2023,August,FY24,-0.069795,-0.5401,0.4673,0.0043,-0.1454,82.70040130615234,0.019958396478014784,12.0600004196167,1.6500005722045898,86.86000061035156,19.543072161510477,3.8814333102941134,0.154307956538709
2023-09-01,0,6.4,7.44,7.6,6.5,104.6,15.8,6.5,-0.05,7.833333333333333,2.74,0.0,7.8,10.9,87.8,2023,September,FY24,-0.069795,-0.5401,0.4673,0.0043,-0.1454,83.19300079345703,1.3616741063938065,11.449999809265137,-0.6100006103515625,95.30999755859375,27.249660369716988,2.3411788583048043,0.12611369020647228
2023-10-01,0,11.9,4.87,8.4,6.5,98.3,16.2,6.2,-0.05,9.733333333333333,-2.5700000000000003,0.0,7.6,6.4,104.6,2023,October,FY24,-0.069795,-0.5401,0.4673,0.0043,-0.1454,83.29650115966797,1.26889439876805,11.829999923706055,0.38000011444091797,95.30999755859375,11.395512246623118,-3.4130200022819968,0.1640844433962792
2023-11-01,0,2.5,4.87,8.4,6.5,101.7,16.2,6.2,-0.05,6.933333333333334,-2.5700000000000003,0.0,7.6,11.9,98.3,2023,November,FY24,-0.069795,-0.5401,0.4673,0.0043,-0.1454,83.3302993774414,0.7616626537968241,12.6899995803833,0.8599996566772461,82.83000183105469,-4.639648573542143,4.567148166565338,0.24005051694238394
2023-12-01,0,4.4,4.87,8.4,6.5,112.0,16.2,6.2,-0.05,6.266666666666667,-2.5700000000000003,0.0,7.6,2.5,101.7,2023,December,FY24,-0.069795,-0.5401,0.4673,0.0043,-0.1454,82.302001953125,-1.0710021658482005,14.5,1.8100004196166992,77.04000091552734,-19.169024353226483,10.658252120129564,0.3452589337990546
2024-01-01,0,4.2,5.1,7.8,6.5,90.2,16.5,6.0,-0.05,3.7000000000000006,0.2299999999999995,0.0,8.4,4.4,112.0,2024,January,FY24,-0.069795,-0.5401,0.4673,0.0043,-0.1454,83.10970306396484,-0.22425683324328594,16.049999237060547,1.5499992370605469,81.70999908447266,-14.269225498364136,13.868737623166915,0.5193115404317512
2024-02-01,0,5.6,5.1,7.8,6.5,85.0,16.5,6.0,-0.05,4.733333333333333,0.2299999999999995,0.0,8.4,4.2,90.2,2024,February,FY24,-0.0087899999999999,-0.2404,0.321,0.0043,-0.1454,82.91190338134766,-0.5020934752659856,15.569999694824219,-0.4799995422363281,83.62000274658203,0.9537617989417324,9.187088730466586,0.46801358053058595
2024-03-01,0,5.5,5.1,7.8,6.5,83.6,16.5,6.0,0.05,5.1000000000000005,0.2299999999999995,0.0,8.4,5.6,85.0,2024,March,FY24,-0.0087899999999999,-0.2404,0.321,0.0043,-0.1454,83.39299774169922,1.325600547597361,12.829999923706055,-2.739999771118164,87.4800033569336,13.551404877128025,2.7402743923346184,0.25526144653704047
2024-04-01,0,5.2,4.83,6.7,6.5,84.5,16.8,5.8,0.05,5.433333333333334,-0.2699999999999996,0.0,7.8,5.5,83.6,2024,April,FY25,-0.0871899999999999,-0.2404,0.321,-0.3877,-0.1454,83.45110321044922,0.4107825366932438,12.869999885559082,0.039999961853027344,87.86000061035156,7.526620480708823,4.046591926791776,0.2616061113938155
2024-05-01,0,6.3,4.83,6.7,6.5,92.2,16.8,5.8,0.05,5.666666666666667,-0.2699999999999996,0.0,7.8,5.2,84.5,2024,May,FY25,-0.0871899999999999,-0.2404,0.321,-0.3877,-0.1454,83.3208999633789,0.49329054737785594,24.600000381469727,11.730000495910645,81.62000274658203,-2.391772224716593,2.492395955147453,1.2683488312775213
2024-06-01,0,4.9,4.83,6.7,6.5,96.9,16.8,5.8,0.05,5.466666666666666,-0.2699999999999996,0.0,7.8,6.3,92.2,2024,June,FY25,-0.0871899999999999,-0.2404,0.321,-0.3877,-0.1454,83.45089721679688,0.06942966036187492,13.800000190734863,-10.800000190734863,86.41000366210938,-1.223136321175522,7.541123887742973,0.34192772200368854
2024-07-01,0,5.0,3.54,5.4,6.5,96.9,17.0,5.5,0.05,5.4,-1.29,0.0,6.7,4.9,96.9,2024,July,FY25,-0.0871899999999999,-0.2404,0.321,-0.3877,-0.1454,83.73899841308594,0.34498669467639687,13.25,-0.5500001907348633,80.72000122070312,-8.126564238615785,10.379634555396056,0.3087466636584015
